Date,TAVG (orig),TAVG(Calc F),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches),location
5/8/2002,56.00,56.00,66.00,46.00,0.20,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
5/9/2002,58.00,58.00,67.00,49.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
5/10/2002,56.00,56.00,67.00,45.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
5/11/2002,52.00,52.00,57.00,46.00,1.61,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
5/12/2002,52.00,52.00,57.00,46.00,0.06,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
5/13/2002,51.00,51.00,57.00,44.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
5/14/2002,54.00,54.00,65.00,43.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
5/15/2002,61.00,61.00,76.00,45.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
5/16/2002,56.00,56.00,67.00,44.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
5/17/2002,41.00,41.00,45.00,37.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
5/18/2002,44.00,44.00,53.00,34.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
5/19/2002,48.00,48.00,54.00,41.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
5/20/2002,43.00,43.00,49.00,37.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
5/21/2002,46.00,46.00,57.00,34.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
5/22/2002,57.00,57.00,68.00,45.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
5/23/2002,64.00,64.00,73.00,55.00,0.15,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
5/24/2002,54.00,54.00,64.00,44.00,0.05,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
5/25/2002,52.00,52.00,60.00,44.00,0.31,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
5/26/2002,58.00,58.00,74.00,42.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
5/27/2002,67.00,67.00,77.00,56.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
5/28/2002,70.00,70.00,78.00,61.00,0.01,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
5/29/2002,74.00,74.00,82.00,66.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
5/30/2002,77.00,77.00,86.00,67.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
5/31/2002,77.00,77.00,86.00,68.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/1/2002,79.00,79.00,93.00,64.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/2/2002,65.00,65.00,73.00,56.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/3/2002,66.00,66.00,75.00,56.00,0.16,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/4/2002,66.00,66.00,72.00,60.00,0.73,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/5/2002,58.00,58.00,66.00,50.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/6/2002,59.00,59.00,66.00,51.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/7/2002,66.00,66.00,79.00,53.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/8/2002,72.00,72.00,84.00,60.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/9/2002,77.00,77.00,88.00,65.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/10/2002,81.00,81.00,91.00,71.00,1.54,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/11/2002,77.00,77.00,84.00,70.00,0.10,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/12/2002,65.00,65.00,71.00,59.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/13/2002,61.00,61.00,64.00,58.00,0.37,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/14/2002,62.00,62.00,68.00,56.00,0.50,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/15/2002,68.00,68.00,79.00,56.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/16/2002,67.00,67.00,77.00,56.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/17/2002,70.00,70.00,79.00,60.00,0.08,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/18/2002,72.00,72.00,84.00,60.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/19/2002,77.00,77.00,86.00,68.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/20/2002,84.00,84.00,93.00,75.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/21/2002,82.00,82.00,89.00,75.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/22/2002,82.00,82.00,93.00,70.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/23/2002,84.00,84.00,93.00,74.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/24/2002,83.00,83.00,93.00,72.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/25/2002,81.00,81.00,87.00,74.00,0.13,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/26/2002,79.00,79.00,87.00,70.00,0.27,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/27/2002,76.00,76.00,83.00,68.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/28/2002,74.00,74.00,84.00,64.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/29/2002,78.00,78.00,88.00,67.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
6/30/2002,84.00,84.00,94.00,74.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/1/2002,85.00,85.00,93.00,77.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/2/2002,86.00,86.00,95.00,77.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/3/2002,86.00,86.00,96.00,76.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/4/2002,82.00,82.00,91.00,73.00,0.02,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/5/2002,76.00,76.00,81.00,71.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/6/2002,78.00,78.00,85.00,70.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/7/2002,80.00,80.00,90.00,70.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/8/2002,85.00,85.00,95.00,75.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/9/2002,78.00,78.00,86.00,70.00,0.91,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/10/2002,75.00,75.00,79.00,70.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/11/2002,72.00,72.00,76.00,67.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/12/2002,71.00,71.00,78.00,63.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/13/2002,71.00,71.00,81.00,61.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/14/2002,75.00,75.00,88.00,61.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/15/2002,77.00,77.00,89.00,65.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/16/2002,82.00,82.00,91.00,72.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/17/2002,81.00,81.00,90.00,72.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/18/2002,83.00,83.00,91.00,74.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/19/2002,78.00,78.00,83.00,73.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/20/2002,80.00,80.00,92.00,68.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/21/2002,89.00,89.00,98.00,80.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/22/2002,85.00,85.00,91.00,78.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/23/2002,74.00,74.00,79.00,69.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/24/2002,73.00,73.00,78.00,68.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/25/2002,75.00,75.00,81.00,68.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/26/2002,81.00,81.00,87.00,74.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/27/2002,82.00,82.00,92.00,72.00,0.26,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/28/2002,82.00,82.00,88.00,76.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/29/2002,80.00,80.00,86.00,73.00,0.09,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/30/2002,82.00,82.00,94.00,70.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/31/2002,86.00,86.00,96.00,75.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/1/2002,86.00,86.00,95.00,77.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/2/2002,76.00,76.00,82.00,70.00,0.02,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/3/2002,79.00,79.00,90.00,68.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/4/2002,83.00,83.00,91.00,74.00,0.22,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/5/2002,78.00,78.00,85.00,71.00,0.02,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/6/2002,71.00,71.00,75.00,66.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/7/2002,70.00,70.00,76.00,64.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/8/2002,73.00,73.00,80.00,66.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/9/2002,75.00,75.00,84.00,65.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/10/2002,79.00,79.00,90.00,67.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/11/2002,83.00,83.00,94.00,72.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/12/2002,82.00,82.00,92.00,71.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/13/2002,79.00,79.00,89.00,69.00,0.75,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/14/2002,73.00,73.00,78.00,67.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/15/2002,77.00,77.00,88.00,65.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/16/2002,76.00,76.00,80.00,72.00,0.09,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/17/2002,78.00,78.00,88.00,68.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/18/2002,71.00,71.00,82.00,59.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/19/2002,69.00,69.00,75.00,63.00,0.18,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/20/2002,68.00,68.00,76.00,59.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/21/2002,78.00,78.00,89.00,66.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/22/2002,76.00,76.00,82.00,69.00,2.70,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/23/2002,74.00,74.00,78.00,70.00,0.76,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/24/2002,75.00,75.00,81.00,69.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/25/2002,76.00,76.00,84.00,67.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/26/2002,77.00,77.00,83.00,70.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/27/2002,77.00,77.00,84.00,70.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/28/2002,74.00,74.00,79.00,69.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/29/2002,74.00,74.00,80.00,67.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/30/2002,75.00,75.00,83.00,67.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/31/2002,76.00,76.00,84.00,67.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/1/2002,78.00,78.00,87.00,68.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/2/2002,76.00,76.00,84.00,67.00,0.41,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/3/2002,75.00,75.00,82.00,67.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/4/2002,74.00,74.00,85.00,62.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/5/2002,75.00,75.00,84.00,66.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/6/2002,76.00,76.00,88.00,64.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/7/2002,78.00,78.00,91.00,64.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/8/2002,81.00,81.00,94.00,68.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/9/2002,82.00,82.00,92.00,72.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/10/2002,79.00,79.00,91.00,66.00,0.08,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/11/2002,67.00,67.00,75.00,59.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/12/2002,68.00,68.00,80.00,56.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/13/2002,70.00,70.00,80.00,59.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/14/2002,74.00,74.00,86.00,61.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/15/2002,64.00,64.00,72.00,56.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/16/2002,66.00,66.00,79.00,52.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/17/2002,69.00,69.00,80.00,57.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/18/2002,73.00,73.00,82.00,64.00,0.30,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/19/2002,78.00,78.00,83.00,72.00,0.25,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/20/2002,68.00,68.00,73.00,63.00,0.46,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/21/2002,70.00,70.00,81.00,59.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/22/2002,59.00,59.00,68.00,50.00,0.22,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/23/2002,59.00,59.00,71.00,46.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/24/2002,53.00,53.00,62.00,44.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/25/2002,62.00,62.00,75.00,48.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/26/2002,65.00,65.00,77.00,53.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/27/2002,61.00,61.00,68.00,53.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/28/2002,64.00,64.00,76.00,52.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/29/2002,75.00,75.00,86.00,63.00,0.15,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/30/2002,76.00,76.00,86.00,66.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/1/2002,76.00,76.00,82.00,69.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/2/2002,68.00,68.00,74.00,62.00,0.20,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/3/2002,63.00,63.00,65.00,60.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/4/2002,64.00,64.00,73.00,55.00,1.04,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/5/2002,56.00,56.00,64.00,47.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/6/2002,60.00,60.00,71.00,48.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/7/2002,50.00,50.00,56.00,43.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/8/2002,57.00,57.00,67.00,47.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/9/2002,59.00,59.00,68.00,49.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/10/2002,63.00,63.00,73.00,52.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/11/2002,63.00,63.00,73.00,53.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/12/2002,62.00,62.00,73.00,50.00,0.18,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/13/2002,44.00,44.00,50.00,38.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/14/2002,47.00,47.00,58.00,35.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/15/2002,50.00,50.00,60.00,40.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/16/2002,44.00,44.00,50.00,38.00,0.04,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/17/2002,42.00,42.00,45.00,38.00,0.03,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/18/2002,50.00,50.00,61.00,38.00,0.03,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/19/2002,46.00,46.00,55.00,37.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/20/2002,43.00,43.00,53.00,33.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/21/2002,48.00,48.00,57.00,39.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/22/2002,47.00,47.00,53.00,41.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/23/2002,44.00,44.00,47.00,41.00,0.02,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/24/2002,34.00,34.00,,,0.01,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/25/2002,45.00,45.00,48.00,41.00,0.28,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/26/2002,43.00,43.00,47.00,39.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/27/2002,42.00,42.00,46.00,37.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/28/2002,46.00,46.00,50.00,42.00,0.01,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/29/2002,45.00,45.00,47.00,42.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/30/2002,45.00,45.00,48.00,41.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/31/2002,42.00,42.00,50.00,33.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/1/2002,33.00,33.00,39.00,26.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/2/2002,38.00,38.00,47.00,29.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/3/2002,37.00,37.00,45.00,29.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/4/2002,39.00,39.00,45.00,32.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/5/2002,38.00,38.00,41.00,35.00,0.20,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/6/2002,39.00,39.00,42.00,36.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/7/2002,45.00,45.00,58.00,32.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/8/2002,56.00,56.00,64.00,47.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/9/2002,58.00,58.00,63.00,53.00,0.10,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/10/2002,52.00,52.00,62.00,41.00,0.01,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/11/2002,39.00,39.00,41.00,36.00,0.02,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/12/2002,40.00,40.00,44.00,36.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/13/2002,46.00,46.00,56.00,35.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/14/2002,49.00,49.00,56.00,41.00,0.23,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/15/2002,39.00,39.00,42.00,36.00,0.01,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/16/2002,34.00,34.00,36.00,32.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/17/2002,34.00,34.00,39.00,29.00,0.04,,1.00,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/18/2002,43.00,43.00,57.00,28.00,0.11,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/19/2002,43.00,43.00,53.00,33.00,0.01,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/20/2002,49.00,49.00,55.00,42.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/21/2002,41.00,41.00,45.00,36.00,0.15,0.00,0.00,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/22/2002,34.00,34.00,39.00,28.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/23/2002,39.00,39.00,47.00,30.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/24/2002,34.00,34.00,40.00,27.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/25/2002,27.00,27.00,31.00,22.00,0.03,,1.00,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/26/2002,26.00,26.00,29.00,22.00,0.01,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/27/2002,24.00,24.00,31.00,16.00,0.11,,3.00,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/28/2002,27.00,27.00,35.00,18.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/29/2002,41.00,41.00,47.00,35.00,0.00,,1.00,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/30/2002,30.00,30.00,41.00,18.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
12/1/2002,25.00,25.00,36.00,14.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
12/2/2002,30.00,30.00,36.00,24.00,0.01,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
12/3/2002,22.00,22.00,26.00,17.00,0.06,,3.00,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
12/4/2002,23.00,23.00,28.00,18.00,0.00,,3.00,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
12/5/2002,21.00,21.00,27.00,15.00,0.00,,2.00,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
12/6/2002,21.00,21.00,31.00,10.00,0.00,,1.00,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
12/7/2002,35.00,35.00,42.00,28.00,0.00,,1.00,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
12/8/2002,25.00,25.00,32.00,18.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
12/9/2002,23.00,23.00,31.00,15.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
12/10/2002,35.00,35.00,44.00,25.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
12/11/2002,35.00,35.00,44.00,25.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
12/12/2002,34.00,34.00,38.00,30.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
12/13/2002,37.00,37.00,40.00,34.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
12/14/2002,34.00,34.00,37.00,31.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
12/15/2002,39.00,39.00,46.00,32.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
12/16/2002,31.00,31.00,33.00,28.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
12/17/2002,33.00,33.00,37.00,28.00,0.05,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
12/18/2002,46.00,46.00,55.00,37.00,1.03,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
12/19/2002,46.00,46.00,55.00,36.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
12/20/2002,33.00,33.00,36.00,30.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
